C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_333.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_333.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_333.jpg, 0, 0, 0, 7.986886E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_436.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_436.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_436.jpg, 0, 0, 0, 7.833703E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_537.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_537.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_537.jpg, 0, 0, 0, 7.798157E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_642.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_642.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_642.jpg, 0, 0, 0, 7.824142E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_744.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_744.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_744.jpg, 0, 0, 0, 7.930993E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_851.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_851.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_851.jpg, 0, 0, 0, 7.794981E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_06_956.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_06_956.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_06_956.jpg, 0, 0, 0, 7.838003E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_058.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_058.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_058.jpg, 0, 0, 0, 7.980663E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_158.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_158.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_158.jpg, 0, 0, 0, 7.860898E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_330.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_330.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_330.jpg, 0, 0, 0, 7.840838E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_447.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_447.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_447.jpg, 0, 0, 0, 8.121674E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_551.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_551.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_551.jpg, 0, 0, 0, 8.430357E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_662.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_662.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_662.jpg, 0, 0, 0, 7.884895E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_07_774.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_07_774.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_07_774.jpg, 0, 0, 0, 7.797272E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_08_917.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_08_917.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_08_917.jpg, 0, 0, 0, 7.956842E-05
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_070.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_070.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_070.jpg, 0, 0.4613532, 0, 0.7597466
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_180.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_180.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_180.jpg, 0, 0.6142901, 0, 1.640106
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_526.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_526.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_526.jpg, 0, 1, 0, 5.386113
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_623.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_623.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_623.jpg, 0, 1, 0, 6.767564
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_732.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_732.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_732.jpg, 0, 1, 0, 7.906487
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_837.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_837.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_837.jpg, -0.0520197, 1, 0, 9.033803
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_09_941.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_09_941.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_09_941.jpg, 0, 1, 0, 10.15058
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_087.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_087.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_087.jpg, -0.4345662, 1, 0, 11.61439
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_188.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_188.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_188.jpg, -0.1274799, 1, 0, 12.91527
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_292.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_292.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_292.jpg, 0, 1, 0, 13.86921
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_399.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_399.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_399.jpg, 0, 1, 0, 15.04859
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_512.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_512.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_512.jpg, 0, 1, 0, 16.29418
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_614.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_614.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_614.jpg, 0, 1, 0, 17.29961
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_729.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_729.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_729.jpg, 0, 1, 0, 18.55571
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_832.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_832.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_832.jpg, -0.1346595, 1, 0, 19.58634
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_10_940.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_10_940.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_10_940.jpg, -0.3583071, 1, 0, 20.45327
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_053.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_053.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_053.jpg, -0.06417477, 1, 0, 21.66711
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_163.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_163.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_163.jpg, -0.2544386, 1, 0, 22.79497
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_272.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_272.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_272.jpg, 0, 1, 0, 23.76604
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_386.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_386.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_386.jpg, 0, 1, 0, 24.92033
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_494.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_494.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_494.jpg, -0.3238818, 1, 0, 25.77726
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_597.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_597.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_597.jpg, -0.4466144, 0.8727524, 0, 26.54795
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_706.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_706.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_706.jpg, -0.220499, 1, 0, 27.66269
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_827.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_827.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_827.jpg, 0, 0.6397954, 0, 28.29272
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_11_941.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_11_941.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_11_941.jpg, -0.0958131, 0.9370883, 0, 28.96915
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_053.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_053.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_053.jpg, 0, 0.6499019, 0, 29.65936
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_155.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_155.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_155.jpg, -0.1322376, 0.9259412, 0, 30.15893
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_265.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_265.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_265.jpg, 0, 1, 0, 30.18914
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_375.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_375.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_375.jpg, -0.2490414, 0.9023467, 0, 30.17671
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_647.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_647.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_647.jpg, -1, 1, 0, 30.09726
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_747.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_747.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_747.jpg, -1, 1, 0, 30.12577
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_12_947.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_12_947.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_12_947.jpg, -1, 1, 0, 30.15487
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_055.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_055.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_055.jpg, -0.6664492, 1, 0, 30.22176
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_157.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_157.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_157.jpg, -0.9389352, 0.7275139, 0, 30.08998
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_259.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_259.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_259.jpg, -0.6343083, 0.422887, 0, 30.08153
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_363.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_363.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_363.jpg, -0.288057, 0.6990229, 0, 29.66286
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_469.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_469.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_469.jpg, 0.0635748, 1, 0, 29.33827
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_572.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_572.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_572.jpg, 0.3740622, 1, 0, 29.61911
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_684.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_684.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_684.jpg, 0.03785609, 0.6637939, 0, 27.98134
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_785.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_785.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_785.jpg, 0, 0.3594235, 0, 27.53896
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_892.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_892.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_892.jpg, 0, 0.03806442, 0, 27.29182
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_13_998.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_13_998.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_13_998.jpg, 0, 0, 0, 15.17647
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_107.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_107.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_107.jpg, 0, 0, 0, 13.88428
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_213.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_213.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_213.jpg, 0, 0, 0, 13.83275
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_325.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_325.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_325.jpg, 0, 0, 0, 11.39177
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_432.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_432.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_432.jpg, 0, 0, 0, 10.11497
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_533.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_533.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_533.jpg, 0, 0, 0, 9.131943
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_635.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_635.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_635.jpg, 0, 0, 0, 8.077714
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_748.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_748.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_748.jpg, 0, 0, 0, 6.266531
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_14_849.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_14_849.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_14_849.jpg, 0, 0, 0, 4.678204
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_249.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_249.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_249.jpg, 0, 0, 0, 0.08621863
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_350.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_350.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_350.jpg, 0, 0, 0, 0.3121927
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_450.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_450.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_450.jpg, 0, 0, 0, 0.4305741
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_586.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_586.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_586.jpg, 0, 0, 0, 0.375261
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_686.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_686.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_686.jpg, 0, 0, 0, 0.3366416
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_789.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_789.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_789.jpg, 0, 0, 0, 0.3192731
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_15_891.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_15_891.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_15_891.jpg, 0, 0, 0, 0.2973963
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_001.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_001.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_001.jpg, 0, 0, 0, 0.2662349
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_106.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_106.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_106.jpg, 0, 0, 0, 0.2301752
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_217.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_217.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_217.jpg, 0, 0, 0.3320187, 0.485871
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_328.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_328.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_328.jpg, 0, 0, 0.6656154, 1.000765
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_429.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_429.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_429.jpg, 0, 0, 0.9670731, 1.62885
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_529.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_529.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_529.jpg, 0, 0, 1, 2.349918
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_633.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_633.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_633.jpg, 0, 0, 1, 3.101833
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_735.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_735.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_735.jpg, 0, 0, 1, 4.04121
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_16_838.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_16_838.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_16_838.jpg, 0, 0, 1, 5.293901
C:\Users\Asus\Desktop\Data\IMG\center_2022_11_24_14_41_17_056.jpg, C:\Users\Asus\Desktop\Data\IMG\left_2022_11_24_14_41_17_056.jpg, C:\Users\Asus\Desktop\Data\IMG\right_2022_11_24_14_41_17_056.jpg, 0, 0, 1, 7.330574
